,Subject,Action,Object,Negation
0,Gustatory hyperhidrosis,is,sweating,False
1,sweating,associated,eating,False
2,sweating,smelling,food,False
3,options,include,drugs,False
4,patients,treated,%,False
5,patients,had,gustatory hyperhidrosis,False
6,which,interfered,activities,False
7,which,associated,hyperhidrosis,False
8,sweating,eating,food,False
9,incidents,eating,foods,False
10,Adverse effects,included,dry mouth,False
11,Adverse effects,included,sore throat,False
12,Adverse effects,included,headache,False
13,application,appeared,method,False
