,Subject,Action,Object,Negation
0,neonates,suffered,generalized seizures,False
1,neonates,suffered,morphine sulfate,False
2,neonates,suffered,post-operative analgesia,False
3,convulsions,ruled,seizures,False
4,convulsions,ruled,cessation,False
5,convulsions,ruled,morphine,False
6,convulsions,ruled,months,False
7,convulsions,stopped,cessation,False
8,convulsions,stopped,morphine,False
9,convulsions,stopped,months,False
10,morphine,suggested,micrograms/kg/ml,False
11,morphine,suggested,neonates,False
12,morphine,exceed,micrograms/kg/ml,True
13,morphine,exceed,neonates,True
