,Subject,Action,Object,Negation
0,neurotoxicity,was,investigation,False
1,neurotoxicity,was,theophylline,False
2,neurotoxicity,was,advanced pregnancy,False
3,neurotoxicity,determine,theophylline,False
4,neurotoxicity,determine,advanced pregnancy,False
5,neurotoxicity,altered,theophylline,False
6,neurotoxicity,altered,advanced pregnancy,False
7,Sprague-Dawley rats,received,age,False
8,Sprague-Dawley rats,received,infusions,False
9,Sprague-Dawley rats,received,aminophylline,False
10,Sprague-Dawley rats,received,seizures,False
11,Sprague-Dawley rats,received,minutes,False
12,rats,received,age,False
13,rats,received,infusions,False
14,rats,received,aminophylline,False
15,rats,received,seizures,False
16,rats,received,minutes,False
17,pregnancy,concluded,effect,False
18,pregnancy,concluded,neurotoxic response,False
19,pregnancy,concluded,theophylline,False
20,pregnancy,concluded,rats,False
21,pregnancy,has,effect,False
22,pregnancy,has,neurotoxic response,False
23,pregnancy,has,theophylline,False
24,pregnancy,has,rats,False
