,Subject,Action,Object,Negation
0,observations,administered,oxygen,False
1,observations,administered,face mask,False
2,patient,experienced,GTN,False
3,patient,experienced,sudden drop,False
4,patient,experienced,blood pressure,False
5,patient,rectified,GTN,False
6,patient,rectified,sudden drop,False
7,patient,rectified,blood pressure,False
8,patient,rectified,atropine sulphate,False
9,Prehospital care providers,consider,patient,False
10,Prehospital care providers,consider,syncopal,False
11,Prehospital care providers,consider,time frame,False
12,Prehospital care providers,consider,Bezold-Jarisch reflex,False
13,Prehospital care providers,consider,patient,False
