,Subject,Action,Object,Negation
0,Regimens,require,inpatient administration,False
1,Regimens,require,toxicity,False
2,Gemcitabine,have,activity,False
3,Gemcitabine,have,HL,False
4,Gemcitabine,have,chemotherapeutics,False
5,Gemcitabine,have,outpatient setting,False
6,patients,included,retrospective single-centre analysis,False
7,patients,included,relapsed,False
8,HL,included,retrospective single-centre analysis,False
9,HL,included,relapsed,False
10,day,included,retrospective single-centre analysis,False
11,day,included,relapsed,False
12,patients,received,GEM-P,False
13,patients,received,second-line treatment,False
14,patients,received,third-line therapy,False
15,Overall response rate,confirmed,GEM-P,False
16,Overall response rate,confirmed,cohort,False
17,Overall response rate,confirmed,CR,False
18,Overall response rate,confirmed,metabolic CR,False
19,Overall response rate,confirmed,PET,False
20,Overall response rate,confirmed,patients,False
21,follow-up,follow-up,GEM-P,False
