,Subject,Action,Object,Negation
0,study,assessed,combination,False
1,study,assessed,radiotherapy,False
2,study,assessed,days,False
3,study,assessed,weeks,False
4,study,assessed,adults,False
5,GBM,assessed,combination,False
6,GBM,assessed,radiotherapy,False
7,GBM,assessed,days,False
8,GBM,assessed,weeks,False
9,GBM,assessed,adults,False
10,toxicities,reported,patients,False
11,lymphopenia,reported,patients,False
12,rates,were,progression,False
13,rates,were,weeks,False
14,Topotecan,tolerated,combination,False
15,Topotecan,tolerated,radiotherapy,False
16,response,concerned,patients,False
17,response,show,patients,True
18,response,show,benefits,True
19,response,show,survival,True
20,response,show,patients,True
21,response,show,GBM,True
22,study,show,patients,True
23,study,show,benefits,True
24,study,show,survival,True
25,study,show,patients,True
26,study,show,GBM,True
