,Subject,Action,Object,Negation
0,woman,transferred,history,False
1,woman,transferred,coronary artery bypass grafting,False
2,woman,transferred,emergency room,False
3,woman,transferred,loss of consciousness,False
4,woman,transferred,bradycardia,False
5,woman,transferred,hyperkalemia,False
6,myocardial infarction,transferred,history,False
7,myocardial infarction,transferred,coronary artery bypass grafting,False
8,myocardial infarction,transferred,emergency room,False
9,myocardial infarction,transferred,loss of consciousness,False
10,myocardial infarction,transferred,bradycardia,False
11,myocardial infarction,transferred,hyperkalemia,False
12,sinus rhythm,restored,correction,False
