,Subject,Action,Object,Negation
0,evaluation,embarked,etomidate,False
1,evaluation,embarked,outpatient cystoscopy,False
2,Anaesthesia,maintained,etomidate,False
3,Anaesthesia,maintained,doses,False
4,trial,discontinued,cases,False
5,trial,discontinued,incidence,False
6,trial,discontinued,side effects,False
7,Venous pain,occurred,patients,False
8,Venous pain,occurred,injection,False
9,Venous pain,occurred,cases,False
10,Venous pain,occurred,weeks,False
11,Venous pain,occurred,anaesthesia,False
12,Skeletal movements,occurred,patients,False
13,Nausea,occurred,emergence,False
