,Subject,Action,Object,Negation
0,results,based,information,False
1,results,based,office computers,False
2,results,based,general practitioners,False
3,results,based,United Kingdom,False
4,results,based,review,False
5,results,based,clinical records,False
6,patients,experienced,blood disorders,False
7,patients,experienced,TMP-SMZ,False
8,patients,experienced,erythema multiforme,False
9,patients,experienced,TMP-SMZ,False
10,cases,occurred,study drug,False
11,risk,conclude,diseases,False
12,risk,conclude,agents,False
13,risk,conclude,risk,False
14,risk,conclude,antibiotics,False
