,Subject,Action,Object,Negation
0,Consolidation therapy,adopted,patients,False
1,Consolidation therapy,adopted,multiple myeloma,False
2,Consolidation therapy,adopted,treatment response,False
3,Consolidation therapy,adopted,autologous stem cell transplantation,False
4,VTD,consisted,bortezomib,False
5,VTD,consisted,dose,False
6,VTD,consisted,dose,False
7,VTD,consisted,days,False
8,VTD,consisted,thalidomide,False
9,VTD,consisted,dose,False
10,neutropenia,documented,patients,False
11,neutropenia,documented,cytopenia,False
12,neutropenia,documented,case,False
13,reduction,documented,patients,False
14,reduction,documented,cytopenia,False
15,reduction,documented,case,False
16,reduction,required,cytopenia,True
17,reduction,required,case,True
18,Patients,had,probability,False
19,Patients,had,consolidation therapy,False
20,Patients,had,consolidation therapy,False
