,Subject,Action,Object,Negation
0,vancomycin,were,study,False
1,vancomycin,were,(VCM)-induced,False
2,vancomycin,were,oxidative stress,False
3,vancomycin,were,production,False
4,vancomycin,were,reactive oxygen species,False
5,vancomycin,were,erdosteine,False
6,vancomycin,were,kidney tissue,False
7,vancomycin,were,VCM-induced renal impairment,False
8,vancomycin,were,rats,False
9,vancomycin,examine,(VCM)-induced,False
10,vancomycin,examine,oxidative stress,False
11,vancomycin,examine,production,False
12,vancomycin,examine,reactive oxygen species,False
13,vancomycin,examine,erdosteine,False
14,vancomycin,examine,kidney tissue,False
15,vancomycin,examine,VCM-induced renal impairment,False
16,vancomycin,examine,rats,False
17,Rats,divided,groups,False
18,sham,divided,groups,False
19,VCM,administrated,days,False
20,administration,increased,rats,False
21,administration,increased,renal tubular injury,False
22,administration,increased,renal malondialdehyde,False
23,Erdosteine administration,caused,VCM,False
24,Erdosteine administration,caused,MDA,False
25,Erdosteine administration,caused,renal tissue,False
26,Erdosteine administration,caused,VCM,False
27,Erdosteine,showed,protection,False
28,Erdosteine,showed,nephrotoxicity,False
29,Erdosteine,caused,reduction,False
30,Erdosteine,caused,tubular damage,False
31,oxidative tubular damage,concluded,nephrotoxicity,False
32,oxidative tubular damage,concluded,oxidative stress,False
33,oxidative tubular damage,concluded,erdosteine,False
34,oxidative tubular damage,concluded,VCM-induced kidney damage,False
35,oxidative tubular damage,concluded,levels,False
36,oxidative tubular damage,plays,nephrotoxicity,False
37,oxidative tubular damage,plays,oxidative stress,False
38,oxidative tubular damage,plays,erdosteine,False
39,oxidative tubular damage,plays,VCM-induced kidney damage,False
40,oxidative tubular damage,plays,levels,False
