,Subject,Action,Object,Negation
0,Studies,revealed,subjects,False
1,Studies,revealed,deficits,False
2,Studies,revealed,dopaminergic,False
3,MA,revealed,subjects,False
4,MA,revealed,deficits,False
5,MA,revealed,dopaminergic,False
6,Cortical maps,revealed,gray-matter deficits,False
7,Cortical maps,revealed,paralimbic cortices,False
8,Cortical maps,revealed,MA,False
9,Cortical maps,revealed,control,False
10,abusers,had,%,False
11,abusers,had,control subjects,False
12,Hippocampal deficits,mapped,memory,False
13,Hippocampal deficits,mapped,word-recall test,False
14,maps,suggest,cerebral deterioration,False
15,maps,suggest,memory performance,False
16,methamphetamine abuse,suggest,cerebral deterioration,False
17,methamphetamine abuse,suggest,memory performance,False
18,methamphetamine abuse,causes,cerebral deterioration,False
19,methamphetamine abuse,causes,memory performance,False
20,MA,damage,medial temporal lobe,False
21,MA,damage,metabolic studies,False
22,MA,damage,neuroadaptation,False
23,white-matter hypertrophy,result,myelination,False
24,white-matter hypertrophy,result,gliosis,False
25,white-matter hypertrophy,result,neuronal damage,False
26,brain substrates,help,symptoms,False
27,brain substrates,help,MA abuse,False
28,brain substrates,help,targets,False
29,brain substrates,help,drug-induced brain injury,False
