,Subject,Action,Object,Negation
0,corticotropin-releasing hormone,known,ventilation,False
1,peptides,aimed,single-blind study,False
2,peptides,aimed,central chemosensitivity,False
3,peptides,clarify,central chemosensitivity,False
4,peptides,act,central chemosensitivity,False
5,NaCl,given,hCRH,False
6,NaCl,given,TRH,False
7,CO2-response curves,compared,tests,False
8,CO2-response curves,compared,subject,False
9,effect,occurred,TRH,False
10,hCRH,caused,reduction,False
11,hCRH,caused,CO2,False
12,results,indicate,additive effect,False
13,results,indicate,hormones,False
14,results,indicate,ventilatory response,False
15,results,indicate,humans,False
16,results,indicate,central chemosensitivity,False
